Gas_node_from ,Gas_node_to   ,distance             ,Cost               ,index_from ,index_to
  762514238.0 ,  762983745.0 , 3074.3859999999995  ,3.511965598280765  ,         1 ,       2
  762514238.0 ,  768272385.0 , 2264.315            ,3.511965598280765  ,         1 ,       3
  762514238.0 ,  768272386.0 , 2232.0510000000004  ,3.511965598280765  ,         1 ,       4
  762514238.0 ,  796858050.0 , 8201.914            ,3.511965598280765  ,         1 ,       5
  762514238.0 , 1234942282.0 , 5808.587999999998   ,3.511965598280765  ,         1 ,       6
  762514238.0 , 1243213257.0 , 6364.768000000001   ,3.511965598280765  ,         1 ,       7
  762514238.0 , 1351690599.0 ,12619.659999999996   ,3.511965598280765  ,         1 ,       8
  762514238.0 , 2003090923.0 , 5490.759            ,3.511965598280765  ,         1 ,       9
  762514238.0 , 2078933716.0 , 3088.9390000000003  ,3.511965598280765  ,         1 ,      10
  762514238.0 , 2100751400.0 , 8311.371            ,3.511965598280765  ,         1 ,      11
  762514238.0 , 2100751401.0 , 8428.626999999999   ,3.511965598280765  ,         1 ,      12
  762514238.0 , 2229822913.0 , 9992.729            ,3.511965598280765  ,         1 ,      13
  762514238.0 , 2230019411.0 , 9336.905            ,3.511965598280765  ,         1 ,      14
  762514238.0 , 2230019585.0 , 9239.594            ,3.511965598280765  ,         1 ,      15
  762514238.0 , 2230019837.0 , 9434.086            ,3.511965598280765  ,         1 ,      16
  762514238.0 , 2235670610.0 , 7684.849000000001   ,3.511965598280765  ,         1 ,      17
  762514238.0 , 2316496365.0 , 6842.204999999999   ,3.511965598280765  ,         1 ,      18
  762514238.0 , 2407529408.0 , 6842.204999999999   ,3.511965598280765  ,         1 ,      19
  762514238.0 , 2767355822.0 , 4199.947            ,3.511965598280765  ,         1 ,      20
  762514238.0 , 3773515757.0 , 5618.273999999999   ,3.511965598280765  ,         1 ,      21
  762514238.0 , 4012138706.0 ,11248.182999999995   ,3.511965598280765  ,         1 ,      22
  762514238.0 , 4178990410.0 , 4730.373            ,3.511965598280765  ,         1 ,      23
  762514238.0 , 4550211330.0 ,18475.218999999983   ,3.511965598280765  ,         1 ,      24
  762514238.0 , 5311355225.0 , 9010.117999999997   ,3.511965598280765  ,         1 ,      25
  762514238.0 , 5534108081.0 ,17223.063999999988   ,3.511965598280765  ,         1 ,      26
  762514238.0 , 5939393856.0 , 5152.351000000001   ,3.511965598280765  ,         1 ,      27
  762514238.0 , 6030361024.0 ,10523.901999999996   ,3.511965598280765  ,         1 ,      28
  762514238.0 , 6160000742.0 , 4963.815999999999   ,3.511965598280765  ,         1 ,      29
  762514238.0 , 6329177645.0 ,12717.27299999999    ,3.511965598280765  ,         1 ,      30
  762514238.0 , 6595453655.0 , 6409.418999999999   ,3.511965598280765  ,         1 ,      31
  762514238.0 , 6611596716.0 , 5533.137999999999   ,3.511965598280765  ,         1 ,      32
  762514238.0 , 6622025077.0 , 8490.151999999998   ,3.511965598280765  ,         1 ,      33
  762514238.0 , 6698952382.0 ,14579.344000000008   ,3.511965598280765  ,         1 ,      34
